DATAFLOW,MEASURE: Measure,INDEX: Index,TYPE: Product Type,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q3,98.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q4,97.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q1,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q2,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q3,108.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q4,108.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q1,102.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q2,103.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q3,104.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q4,104.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q1,103.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q2,102.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q3,105.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q4,101.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1407182: 2122 Steel pipe and tube manufacturing,OUTPUT: Output,Q: Quarterly,2021-Q1,100.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q1,83,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q2,86.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q3,86.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q4,88.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q1,89,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q2,90.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q3,91,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q4,91.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q1,92.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q2,93,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q3,93,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q4,93.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q1,98.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q2,98.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q3,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q4,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q1,99.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q2,99.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q3,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q4,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q1,99.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q2,98.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q3,100.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q4,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q1,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q2,103.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q3,105.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q4,101,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q1,100.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q2,101.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q3,103.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q4,103.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q1,103.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q2,103.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q3,103.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q4,103.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q1,103.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q2,103.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q3,103.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q4,106.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q1,106.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q2,106.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q3,106.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q4,107.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q1,107.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q2,107.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q3,109,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q4,109,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q1,109.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q2,110.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q3,110.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q4,111.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1327007: 1132 Ice cream manufacturing,OUTPUT: Output,Q: Quarterly,2021-Q1,111.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2008-Q1,83,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2008-Q2,88,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2008-Q3,100.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2008-Q4,112.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2009-Q1,115.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2009-Q2,113,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2009-Q3,105.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2009-Q4,104.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2010-Q1,106.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2010-Q2,96.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2010-Q3,97.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2010-Q4,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2011-Q1,96.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2011-Q2,98.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2011-Q3,99.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2011-Q4,98.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2012-Q1,102.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2012-Q2,100.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2012-Q3,99,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2012-Q4,100.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2013-Q1,99.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2013-Q2,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2013-Q3,100.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2013-Q4,102.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2014-Q1,104.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2014-Q2,105.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2014-Q3,106,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2014-Q4,106.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2015-Q1,107,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2015-Q2,108.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2015-Q3,106.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2015-Q4,106.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2016-Q1,105.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2016-Q2,106.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2016-Q3,107.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2016-Q4,107.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2017-Q1,108.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2017-Q2,108.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2017-Q3,109,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2017-Q4,113.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2018-Q1,115.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2018-Q2,118.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2018-Q3,119,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2018-Q4,118.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2019-Q1,118.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2019-Q2,120.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2019-Q3,121.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2019-Q4,121.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2020-Q1,117.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2020-Q2,119.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2020-Q3,116.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2020-Q4,116.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417203: 2221 Structural steel fabricating,OUTPUT: Output,Q: Quarterly,2021-Q1,120.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2008-Q1,90.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2008-Q2,94.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2008-Q3,95.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2008-Q4,97.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2009-Q1,98.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2009-Q2,98.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2009-Q3,97.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2009-Q4,97.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2010-Q1,96.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2010-Q2,96.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2010-Q3,97.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2010-Q4,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2011-Q1,99,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2011-Q2,100.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2011-Q3,100.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2011-Q4,101.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2012-Q1,99.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2012-Q2,98.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2012-Q3,98.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2012-Q4,97.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2013-Q1,98,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2013-Q2,96.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2013-Q3,96.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,1417208: 2240 Sheet metal product manufacturing (except metal structural and container products),OUTPUT: Output,Q: Quarterly,2013-Q4,98.8,IN: Index Numbers,,,,1: One
