DATAFLOW,MEASURE: Measure,PROPERTY_TYPE: Property type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2009-Q3,12.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2009-Q4,20.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q1,21.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q2,20,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q3,11.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2010-Q4,4.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2011-Q1,1.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2011-Q2,-1.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2011-Q3,-2.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2011-Q4,-4.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2012-Q1,-4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2012-Q2,-4.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2012-Q3,-1.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2012-Q4,1.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2013-Q1,0.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2013-Q2,3.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2013-Q3,5.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2013-Q4,7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2014-Q1,7.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2014-Q2,5.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2014-Q3,4.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2014-Q4,2.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2015-Q1,1.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2015-Q2,3.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2015-Q3,4.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2015-Q4,4.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2016-Q1,3.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2016-Q2,2.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2016-Q3,1.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2016-Q4,3.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2017-Q1,3.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2017-Q2,5.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2017-Q3,4.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2017-Q4,4.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2018-Q1,4.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2018-Q2,1.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2018-Q3,0.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2018-Q4,-2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2019-Q1,-5.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2019-Q2,-5.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2019-Q3,-1.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2019-Q4,3.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2020-Q1,9.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2020-Q2,8.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2020-Q3,4.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2020-Q4,2.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,1: Attached dwellings,2GMEL: Greater Melbourne,Q: Quarterly,2021-Q1,3.8,PCT: Percent,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q1,99.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q2,97.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q3,95.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q4,92.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2009-Q1,92.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2009-Q2,95.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2009-Q3,97.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2009-Q4,103.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2010-Q1,106.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2010-Q2,106.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2010-Q3,103.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2010-Q4,103.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2011-Q1,103,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2011-Q2,100.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2011-Q3,99.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2011-Q4,99.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2012-Q1,100.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2012-Q2,101,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2012-Q3,102.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2012-Q4,105.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2013-Q1,107.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2013-Q2,110.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2013-Q3,110.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2013-Q4,113.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2014-Q1,114.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2014-Q2,114.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2014-Q3,114.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2014-Q4,114.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2015-Q1,114.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2015-Q2,113.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2015-Q3,110.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2015-Q4,111.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2016-Q1,109.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2016-Q2,108,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2016-Q3,106.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2016-Q4,106.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2017-Q1,105.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2017-Q2,104.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2017-Q3,103.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2017-Q4,104.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2018-Q1,103.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2018-Q2,103.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2018-Q3,103.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2018-Q4,102.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2019-Q1,101.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2019-Q2,99.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2019-Q3,98.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2019-Q4,99.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2020-Q1,100.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2020-Q2,99.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2020-Q3,100.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2020-Q4,103.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2021-Q1,109.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2008-Q1,94.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2008-Q2,95.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2008-Q3,92.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2008-Q4,93.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2009-Q1,93,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2009-Q2,96.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2009-Q3,98.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2009-Q4,104.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2010-Q1,106.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2010-Q2,103.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2010-Q3,103.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2010-Q4,107.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2011-Q1,106.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2011-Q2,103,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2011-Q3,100.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2011-Q4,102.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2012-Q1,99.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2012-Q2,97.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2012-Q3,98.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2012-Q4,98,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2013-Q1,99.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2013-Q2,99.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2013-Q3,101.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2013-Q4,103.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2014-Q1,104.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2014-Q2,104.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2014-Q3,105,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2014-Q4,106,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2015-Q1,106.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2015-Q2,106.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2015-Q3,107,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2015-Q4,109.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2016-Q1,110.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2016-Q2,111.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2016-Q3,113.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2016-Q4,118.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2017-Q1,122.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2017-Q2,125.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2017-Q3,128.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2017-Q4,133.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2018-Q1,140.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2018-Q2,144.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2018-Q3,145.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2018-Q4,146.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2019-Q1,145.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2019-Q2,146.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2019-Q3,148.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2019-Q4,152.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2020-Q1,156.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2020-Q2,155.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2020-Q3,157.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2020-Q4,162.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,2: Established houses,6GHOB: Greater Hobart,Q: Quarterly,2021-Q1,172.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),2: Percentage Change from Previous Period,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q1,-1.1,PCT: Percent,,
ABS:RPPI(1.0.0),2: Percentage Change from Previous Period,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q2,-1.9,PCT: Percent,,
ABS:RPPI(1.0.0),2: Percentage Change from Previous Period,3: Residential property,5GPER: Greater Perth,Q: Quarterly,2008-Q3,-2.4,PCT: Percent,,
