Ellenbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853000,4481500,3012000,3641500,3096000,2264500,380000,1210000,3659000,3634500,3194000,2320000,4199000,2495000,5394000,4758000,3781000,6861000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,8,10,7,6,1,3,9,9,8,5,11,7,14,12,10,17,60234000,155
Embleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231000,2530000,2521000,3324000,2910500,600000,2629000,,417000,3204000,3005000,557500,398000,1455000,2739500,1630000,1070000,555000,1082500,1130000,502500,,990000,940000,,1380000,,1480000,445000,1327000,,535000,483000,475000,,,465000,450000,460000,500000,,425000,772500,992500,,,750000,,428000,,,,,,358000,,,470000,,847000,,320000,635000,,380000,,,,1189900,470000,435000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,5,4,1,5,,1,6,6,1,1,3,6,3,2,1,2,2,1,,2,2,,3,,3,1,3,,1,1,1,,,1,1,1,1,,1,1,2,,,2,,1,,,,,,1,,,1,,2,,1,1,,1,,,,2,1,1,51894400,99
Ferndale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971000,4582000,2743500,2008000,2537000,2741000,910000,500000,1463000,438250,865000,525000,,1681000,810000,1660000,2301000,250000,989000,2594000,296000,,1013000,1006000,1498000,1085000,,1149000,1419000,910000,981000,280000,467000,480000,,442000,1292000,322500,1020000,,,1642000,475000,465000,2141000,455000,888000,,770000,305000,,385000,525000,,427500,,,,,,580000,,,,529000,345000,,545000,,494000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,6,4,5,5,2,1,3,1,2,1,,4,2,3,5,1,2,5,1,,2,2,3,2,,3,3,2,3,1,1,1,,1,3,1,2,,,4,1,1,5,1,2,,2,1,,1,1,,1,,,,,,1,,,,1,1,,1,,1,,55200750,120
Floreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9852500,5879500,2908000,3680500,2775000,1408000,5573500,4765000,1835000,3605000,5107000,5770000,7418000,8102000,3245000,7668000,5420000,4405000,2540000,7321000,2325000,7612500,2825000,4117000,4125000,9848000,3090000,809000,1940000,6900000,5120000,3130000,3130000,6206000,2179000,5765000,1437500,4890000,3170000,,1575000,3930000,1800000,2300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,2,3,2,1,4,4,1,2,3,3,5,6,2,5,4,3,2,4,2,5,2,3,2,7,2,1,2,5,3,2,2,4,2,4,1,3,2,,1,2,1,1,187502000,127
Forrestdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,,,1100000,,,490000,305000,,,,,,,,,,,,,,,1590000,,,595000,,,,,,415000,,412500,420000,380000,,,450000,2050000,,980000,,,1932500,990000,170000,910000,370000,,500000,,1455000,,1615000,,,1332000,,,2105000,820000,,,1835000,,470000,,,,,1538333,,485000,,845000,,,,1200000,,400000,,1350000,,,1250000,335000,480000,,1333000,,,610000,387500,,,,,,,,,,3480750,608000,,,,,,,,,,,,,710000,,,,,,,,,,439000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,2,,,1,,,,,,1,,1,1,1,,,1,1,,2,,,2,2,1,2,1,,2,,2,,3,,,3,,,3,2,,,2,,1,,,,,2,,1,,2,,,,1,,1,,1,,,1,1,1,,1,,,1,1,,,,,,,,,,2,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,39818583,60
Forrestfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000,2133500,2819500,2999500,1891000,2698000,1000000,2177500,1625000,2069000,1387500,315000,677000,360000,2041000,2082000,1652000,389000,500000,2112500,1210000,361000,1330000,860500,1252000,1660000,3600000,2032000,1974000,2327500,869000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,7,8,4,7,3,5,4,5,3,1,2,1,5,5,4,1,1,4,3,1,3,2,3,4,7,5,4,5,2,49655000,118
Fremantle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000,4175000,2710000,2625000,830000,784000,1528000,1425000,755000,4824000,1755000,,1915000,2232000,,1932500,1765000,2935000,1495000,955000,1472000,1035000,2545000,,2045000,1125000,1503000,,1530000,2785000,2130000,1615000,625000,4342000,2356500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,3,1,1,2,2,1,6,2,,3,3,,2,1,4,2,1,2,1,3,,3,1,2,,2,2,3,2,1,5,3,61049000,71
Gidgegannup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800000,700000,882000,,1840000,3731000,1389000,,810000,715000,2150000,,100000,1895000,,3075000,3855000,,2372000,849500,,698000,2299000,2460000,775000,750000,425000,,,750000,1505000,400000,720000,2380000,590000,,,,,2240000,1850000,1810000,,615000,,,824000,850000,850000,,,639000,1125000,675000,1260000,,,,1075000,,,,,560000,830000,940000,900000,750000,,,590000,,,695000,,,605000,1594000,,,,,,600000,850000,2185000,1620000,750000,712000,525000,1530000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,4,2,,1,1,3,,1,2,,4,3,,3,1,,1,3,3,1,1,1,,,1,2,1,1,3,1,,,,,3,2,2,,1,,,1,1,1,,,1,1,1,2,,,,1,,,,,1,1,1,1,1,,,1,,,1,,,1,2,,,,,,1,1,2,2,1,1,1,2,,68964500,87
Girrawheen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385000,1382000,1027000,580000,735000,316000,1055000,,1090000,837000,705000,300000,1716000,1018000,1128000,1249300,729000,1013000,865000,,,365000,650000,305000,535000,350000,280000,555000,576000,330000,648000,322000,877000,,265000,279000,,275000,780000,520000,245000,635000,412000,265000,332000,,260000,310000,732000,598500,599000,280000,555000,720000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,2,1,3,,3,2,2,1,5,3,3,4,2,3,3,,,1,2,1,2,1,1,2,2,1,2,1,3,,1,1,,1,2,2,1,2,2,1,1,,1,1,2,2,2,1,2,2,29985800,94
Glen Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000,2596000,1218000,1723500,3690000,1609000,2913000,1487500,2902000,1825000,3322000,2389000,1895000,1170000,1130000,,515000,1190000,2333000,2080000,1430000,,1515000,1923000,2239500,876000,630000,1368000,1920000,1077500,2735000,745000,,2307500,580000,799000,565000,531000,,1827200,615000,705000,520000,1040000,950000,2393500,1445000,450000,,520000,1550000,,,565000,,,,,1120000,1597600,,,600000,,,,567000,,632500,,425000,815000,,,1220000,,,,,1557000,2208000,590000,,,,635000,,,980000,550000,658000,1384000,615000,705000,555000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,3,5,3,4,2,5,2,5,4,3,2,2,,1,2,4,3,2,,2,3,3,2,1,2,2,2,5,1,,3,1,2,1,1,,3,1,1,1,1,2,4,2,1,,1,2,,,1,,,,,2,3,,,1,,,,1,,1,,1,1,,,2,,,,,3,3,1,,,,1,,,1,1,1,2,1,1,1,87809300,139
Glendalough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,555000,,,,,350000,335000,,,1220000,,,515000,430000,565000,,295000,1100000,,,,1157000,300000,,,355000,,,,320000,,,,670000,,,,,,,203000,619000,,,,,,515000,,,,,,,,220000,,,,415000,,,,,,,,590000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,2,,,1,1,1,,1,1,,,,2,1,,,1,,,,1,,,,1,,,,,,,1,2,,,,,,1,,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,12009000,25
Gnangara,,,1200000,,,995000,1300000,820000,,,,,,,,,1700000,,,1500000,,,,,,1175000,,,,,,,975000,1100000,,,,900000,900000,,,1990000,,,,,830000,,,,,,1100000,,,1170000,,,,,,,,,,915000,915000,1400000,,,2050000,2060000,,,,,,,1885000,1850000,1775000,,,1035000,,,,1500000,,,,,1160000,3534000,,955000,,990000,,2326000,,1090000,810000,1300000,,,,,,,,1120000,,950000,,,,1256000,,,910000,1400000,,,,1285000,,1300000,,,,,1075000,,,,1800000,,,,1400000,990000,965000,,,,,,,,,,,,,,,,,,,905000,,,,,,,,,1,,,1,1,1,,,,,,,,,1,,,1,,,,,,1,,,,,,,1,1,,,,1,1,,,1,,,,,1,,,,,,1,,,1,,,,,,,,,,1,1,1,,,2,2,,,,,,,2,2,1,,,1,,,,1,,,,,1,2,,1,,1,,2,,1,1,1,,,,,,,,1,,1,,,,1,,,1,1,,,,1,,1,,,,,1,,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,60561000,52
Golden Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,,830000,,2074000,597000,997000,1623000,1754000,1052500,320000,400000,392000,680000,822000,,1205000,900000,730000,1350000,,1119000,3598000,,,465000,,345000,607500,775000,870000,510000,742000,679000,655000,,685000,514000,,245000,,317500,810000,465000,,1574000,400000,1090000,800000,315000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,5,2,3,4,5,3,1,1,1,1,1,,3,2,1,3,,2,9,,,1,,1,1,2,3,1,2,2,2,,1,1,,1,,1,2,1,,3,1,2,2,1,33642500,81
Gooseberry Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1805000,3421000,4375000,785000,4689000,6935000,2165000,3380000,2000000,2186000,3355000,2705000,1105000,2872500,1630000,1395000,1825000,850000,3080000,3734100,1655000,2168000,1110000,1350000,975000,1810000,,1080000,1500000,760000,1055000,2680000,710000,,980000,1805000,410000,810000,,867000,1300000,1745000,4455000,1420000,855000,3180000,2042500,,1680000,,,1443000,,745000,900000,1035000,1175000,560000,,,,1000000,863000,1430000,1277000,1370400,2720000,,1070000,,,635000,,1150000,2036000,,,705000,3421000,1195000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,1,6,6,2,3,2,3,4,3,2,3,2,2,2,1,4,4,2,3,2,1,2,2,,2,2,1,2,3,1,,1,2,1,1,,1,1,2,4,1,1,4,3,,2,,,2,,1,1,1,1,1,,,,1,1,1,2,2,4,,1,,,1,,1,2,,,1,4,1,117425500,137
Gosnells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826000,,1230000,568000,250000,556000,640000,2117000,2586000,1015000,240000,1100000,,1749000,724000,425000,918000,734000,470000,1089000,,200000,315000,2138000,285000,615000,921000,300000,1173000,906000,1036000,935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,4,2,1,2,2,6,8,3,1,4,,7,3,1,3,3,2,3,,1,1,7,1,2,3,1,4,3,3,3,,26061000,87
Greenmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994000,1047000,1042000,1554000,460000,,1112500,1062000,,,2058000,450000,866000,1260000,2233500,2025000,1315000,2205500,2170000,1904000,1540000,850000,,2059000,,485000,1130000,452500,3327500,365000,1350000,,1002000,1050000,,670000,1378000,755000,855000,1500000,,1020250,1305000,1414000,565000,,665000,,760000,1090000,1050000,365000,470000,,896000,685000,1817500,1320000,1093000,337500,,,1377000,1075500,405000,2100500,530000,,,,367500,1140000,760000,546000,755000,951000,410000,,,,,,,560000,675000,,,410000,,,,1000000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,,2,2,,,4,1,2,2,5,4,2,5,4,4,2,1,,4,,1,2,1,6,1,3,,2,2,,1,3,2,2,3,,2,2,3,1,,1,,1,2,2,1,1,,2,1,3,3,2,1,,,3,2,1,4,1,,,,1,2,2,1,2,2,1,,,,,,,1,1,,,1,,,,2,1,,70943250,138
Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108000,1827500,1003500,1558000,1536000,1854000,2598000,4365500,1657500,1507000,960000,1740000,3556500,2595000,1796500,2502000,862000,2208500,2544000,1780000,1515000,917000,1630000,535000,1495000,1089000,510000,1160000,1955000,,1357000,,,370000,,562500,410000,,620000,445000,1275000,3174500,685000,680000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,3,4,5,8,3,3,2,3,7,5,4,5,2,4,5,3,3,2,3,1,3,2,1,2,4,,3,,,1,,1,1,,1,1,2,6,1,1,60944500,119
Guildford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784000,620000,1240000,1065000,,1987000,,684000,,3255000,3495000,3118000,2362500,936000,570000,405000,1223000,4096500,1630000,470000,1303000,1735000,2068500,520000,1755000,1792000,580000,840000,830000,3375000,2230000,2130000,2595000,675000,1359000,1840000,2472000,1915000,608000,1475000,615000,2382500,635000,1975000,,2638000,630000,775000,4251000,750000,1647000,,,615000,1334000,,900000,,975000,1975000,545000,,2500000,555000,2008000,1522000,1160000,1020000,,785000,780000,,550000,2011000,1057500,,660000,665000,,1300000,,,920000,550000,455000,700000,810000,,2299000,,1460000,2150000,,2950000,920000,700000,1300000,1458000,,,,1725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,,3,,1,,5,3,4,2,2,1,1,2,4,2,1,2,2,4,1,3,3,1,1,1,4,2,3,3,1,2,2,3,3,1,2,1,3,1,3,,4,1,1,6,1,3,,,1,3,,1,,1,2,1,,2,1,3,3,1,1,,1,1,,1,3,1,,1,1,,1,,,1,1,1,1,1,,3,,2,1,,2,1,1,1,2,,,,3,,118651500,158
Gwelup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412500,2382000,2815000,1680000,4917000,745000,3411000,1875000,4538000,4212500,3335000,5565000,1682000,4450500,1525000,2390000,725000,,2820000,4083000,2685000,2865000,4720000,,,2645000,3760000,866000,3551000,2123000,4113000,4326000,2140000,4120000,3070000,2827000,1555000,2917500,3850000,5020000,2020000,2600000,3218000,1740000,1722000,790000,1110000,950000,1610000,4942000,,1450000,860000,5339000,610000,680000,920000,1880000,,2310000,540000,1125000,3601500,825000,1498000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,2,5,1,4,2,5,5,4,7,2,5,2,3,1,,3,5,3,3,5,,,3,5,1,4,2,5,5,2,5,3,4,2,3,5,6,2,3,4,2,2,1,1,1,2,5,,2,1,5,1,1,1,2,,3,1,2,4,1,2,,,158057500,183
Hamersley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625000,580000,5420500,3815000,2170000,1110000,860000,540000,2962000,1110000,1535000,1603000,618000,3200000,1545000,,2235000,,1297500,995000,1305000,580000,1092000,556000,2475000,1069555,1653000,1635000,2113500,,585500,505000,1685000,780000,552500,,,1371000,930000,550000,2555000,,1210000,1080000,,685000,580000,2605000,,1585000,660000,2227000,565000,435000,850000,,,605000,490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,7,4,2,2,1,5,2,3,3,1,5,3,,4,,2,2,2,1,2,1,5,2,3,3,4,,1,1,3,1,1,,,2,2,1,5,,2,2,,1,1,4,,3,1,4,1,1,2,,,1,1,67791055,121
Hamilton Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000,2573000,1252000,545000,921500,1693000,1542000,550000,650000,,387000,1568000,562000,970000,430000,1346000,910000,485000,478000,2412000,1933000,1385000,550000,2074500,1469000,565000,1540000,620000,505000,2135000,2211000,2384000,1732000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,1,2,3,3,1,1,,1,3,1,2,1,3,2,1,1,5,4,2,1,4,3,1,3,2,1,4,4,6,3,39008000,78
Hammond Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570000,927500,1615000,475000,1285480,495000,,550000,510000,,631000,,3420000,970000,1139000,1023000,1585000,2395000,,,,1142500,1390000,2043000,1105000,590000,392000,2453000,,,530000,629000,490000,470000,982000,,445000,,3415000,1934000,539000,3366000,500000,1415000,515000,2545000,784000,1308750,325000,1920000,537000,1500000,1110000,865000,515000,1690000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,2,1,,1,1,,1,,6,2,2,2,3,5,,,,2,3,4,2,1,1,4,,,1,1,1,1,2,,1,,6,4,1,6,1,3,1,5,2,2,1,3,1,3,2,2,1,3,56036230,106
Harrisdale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671500,495000,1665000,,4484000,980000,3331000,2731000,2722500,2232000,2175000,1100000,3315000,2056000,3028000,2266611,2600000,880000,4125000,3077500,2146500,2255000,2901200,2232500,2221500,535000,770000,945000,,470000,710000,1469000,2807000,1635000,1217000,739000,4125500,4097000,2467000,2803000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,,9,1,6,4,5,4,4,2,6,4,6,4,5,2,7,7,4,4,6,5,4,1,1,2,,1,1,2,5,3,2,1,7,8,4,5,81481311,149
Haynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000,,,,,,,,,,,,,,921000,,,,1133000,,,,,,,,,,,,,,,,,,185000,395000,,750000,195000,899000,734000,1670000,520000,1261000,209000,,1619000,1442000,1016000,1025000,175000,800000,1733000,1387000,2070000,842000,210000,450000,586000,233000,,230000,,,,,,,435000,,1325000,,,,,,,,340000,,,,,385000,,620000,,,409500,,,,,,,,,,,,,,,355000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,1,2,,4,1,2,4,3,3,7,1,,9,8,6,6,1,3,9,7,10,4,1,2,3,1,,1,,,,,,,1,,1,,,,,,,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27464500,110
Hazelmere,,827500,,855000,,,440000,,,1355000,,,,,,,,,,305000,,,,,,,,,,,610000,,260000,,,,575000,624000,600000,,,720000,,,,,,,,500000,480000,,,,,,,,,560000,390000,525000,,,660000,470000,,,1130000,,1070000,525000,1020000,,,,1100000,,,475000,,,630000,555000,,,,765000,891000,,,1435000,,,,,,575000,,,490000,1980000,,,,,1045000,,,595000,,450000,385000,,650000,,,549000,,,,720000,,,,,,900000,,,,,,,,,,,,,,,,,,595000,,505000,,,,,,,,,,,,,,,,,,,,,,2,,1,,,1,,,3,,,,,,,,,,1,,,,,,,,,,,1,,1,,,,1,1,1,,,1,,,,,,,,1,1,,,,,,,,,1,1,1,,,1,1,,,2,,2,1,2,,,,2,,,1,,,1,1,,,,1,2,,,2,,,,,,1,,,1,1,,,,,2,,,1,,1,1,,1,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,29791500,52
Heathridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3168000,1836500,1483000,2828000,1913500,1572000,1950000,2369000,1040000,2454500,1388000,420000,868000,535000,1470000,1705000,,895000,520000,289000,445000,970000,,480000,1383000,1425000,1090000,,3186500,1375000,1821000,499000,395000,1075000,890000,420000,,1059000,785000,,,1870000,1530000,4123000,2567500,2302000,871550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,6,4,3,4,5,3,5,3,1,2,1,4,4,,2,1,1,1,2,,1,3,3,2,,7,3,4,1,1,2,2,1,,2,2,,,4,3,9,5,5,2,59267050,128
Helena Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415000,2505000,2603000,2903500,1690000,1695000,1844500,2818000,3547000,1947000,6098000,1286000,1923000,1887000,1052500,,2224000,2345000,1292500,1334000,1970000,472000,2435000,1200000,2135000,1419000,3096000,650000,1375500,1494000,,965000,,515000,2500000,936000,1545000,,2182000,1049500,2379000,1230000,745000,540000,2622000,590000,505000,,1727000,1352500,,1644000,425000,722500,460000,450000,415000,2230000,,800000,470000,505000,2610000,3430000,1545000,,,,1050000,2145000,1508000,,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,4,3,3,3,4,6,3,9,2,4,3,2,,4,4,2,3,3,1,4,2,4,2,6,1,2,3,,2,,1,4,2,2,,4,2,4,2,1,1,4,1,1,,3,3,,3,1,1,1,1,1,2,,1,1,1,4,4,3,,,,2,2,3,,1,,102949000,169
